expName, 'EDFfile', date, subjID, subjNum, blockNum, trialNo, trialType, goResp, RT, tpResp, tpRT, stickyResp, stickyRT, temporalResp, temporalRT, valenceResp, valenceRT
SARTmathanja,SART901.EDF,2018_Apr_23_1358,testEm,901,8,643,1,m,0.320449829102,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1358,testEm,901,8,644,1,m,0.470080137253,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1358,testEm,901,8,645,1,m,0.268613100052,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1358,testEm,901,8,646,2,m,0.229561090469,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1358,testEm,901,8,647,5,NA,NA,2,1.19697499275,1,1.29168105125, 2, 1.4315290451, 70, 3.44373416901
SARTmathanja,SART901.EDF,2018_Apr_23_1358,testEm,901,8,648,1,m,0.294987916946,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1358,testEm,901,8,649,1,m,0.333238840103,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,650,1,m,0.261104822159,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,651,1,m,0.2843708992,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,652,1,m,0.26519203186,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,653,2,m,0.228540182114,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,654,1,m,0.192929029465,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,655,1,m,0.404858827591,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,656,1,m,0.471975803375,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,657,1,m,0.258227825165,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,658,2,m,0.32012796402,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,659,5,NA,NA,3,1.17368793488,2,1.32163500786, 1, 1.58193182945, 68, 3.17287397385
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,660,1,m,0.246742010117,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,661,1,m,0.252249956131,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,662,1,m,0.249436855316,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,663,1,m,0.319921970367,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,664,1,m,0.350075006485,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,665,1,m,0.359129905701,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,666,1,m,0.504104137421,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,667,1,m,0.501842975616,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,668,2,m,0.369866847992,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,669,5,NA,NA,2,1.42587709427,3,1.63155007362, 2, 1.66787099838, 68, 3.55763316154
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,670,1,m,0.255223989487,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,671,2,m,0.277876138687,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1359,testEm,901,8,672,1,m,0.403182029724,NA,NA,NA,NA, NA, NA, NA, NA
