expName, 'EDFfile', date, subjID, subjNum, blockNum, trialNo, trialType, goResp, RT, tpResp, tpRT, stickyResp, stickyRT, temporalResp, temporalRT, valenceResp, valenceRT
SARTmathanja,SART901.EDF,2018_Apr_23_1354,testEm,901,7,545,1,m,0.378578901291,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1354,testEm,901,7,546,1,m,0.337043046951,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1354,testEm,901,7,547,1,m,0.344126939774,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1354,testEm,901,7,548,1,m,0.303717851639,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1354,testEm,901,7,549,1,m,0.290426015854,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1354,testEm,901,7,550,1,m,0.296027898788,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1354,testEm,901,7,551,1,m,0.275811195374,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,552,1,m,0.249874830246,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,553,1,m,0.24920797348,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,554,1,m,0.253988027573,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,555,1,m,0.257327079773,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,556,2,m,0.254114866257,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,557,5,NA,NA,2,1.17663693428,1,1.19755911827, 2, 1.40074205399, 62, 5.06484603882
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,558,1,m,0.302796125412,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,559,1,m,0.234102010727,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,560,2,m,0.273456096649,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,561,1,m,0.269716978073,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,562,1,m,0.227823019028,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,563,2,m,0.322245836258,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,564,1,m,0.480180978775,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,565,1,m,0.426306962967,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,566,1,m,0.373142004013,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,567,1,m,0.366192102432,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,568,1,m,0.557363986969,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,569,1,m,0.408205986023,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,570,1,m,0.689895153046,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,571,1,m,0.734137058258,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,572,1,m,0.630735874176,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,573,1,m,0.480394124985,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,574,1,m,0.522130966187,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,575,1,m,0.467870950699,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1355,testEm,901,7,576,1,m,0.442173957825,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,577,1,m,0.450406074524,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,578,2,0,NA,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,579,5,NA,NA,2,1.28080797195,3,1.33540296555, 3, 1.66476583481, 58, 3.95444583893
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,580,1,m,0.603971004486,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,581,1,m,0.434408903122,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,582,1,m,0.329725027084,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,583,2,m,0.320641994476,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,584,5,NA,NA,2,1.24298214912,3,1.25622105598, 1, 1.37906718254, 40, 3.25510311127
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,585,1,m,0.320471048355,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,586,1,m,0.349987983704,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,587,1,m,0.329986810684,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1356,testEm,901,7,588,1,m,0.326002120972,NA,NA,NA,NA, NA, NA, NA, NA
