expName, 'EDFfile', date, subjID, subjNum, blockNum, trialNo, trialType, goResp, RT, tpResp, tpRT, stickyResp, stickyRT, temporalResp, temporalRT, valenceResp, valenceRT
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,267,1,m,0.481174945831,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,268,1,m,0.382595062256,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,269,1,m,0.502580881119,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,270,1,m,0.370383024216,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,271,1,m,0.356893062592,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,272,1,m,0.387784004211,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,273,1,m,0.34251999855,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,274,1,m,0.282441139221,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,275,1,m,0.320322036743,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,276,1,m,0.625463962555,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1340,testEm,901,4,277,2,m,0.287604093552,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,278,5,NA,NA,2,4.00048398972,3,5.21789717674, 3, 7.70137310028, 70, 10.5465471745
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,279,1,m,0.374351024628,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,280,1,m,0.291142940521,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,281,1,m,0.366661071777,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,282,1,m,0.330025911331,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,283,1,m,0.463802099228,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,284,1,m,0.487905025482,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,285,2,m,0.363450050354,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,286,5,NA,NA,3,2.37394309044,2,3.10574007034, 3, 3.37968301773, 65, 5.87021899223
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,287,1,m,0.461942911148,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,288,1,m,0.320416927338,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,289,2,m,0.264894962311,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,290,1,m,0.581742048264,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,291,2,m,0.349473953247,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,292,1,0,NA,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,293,1,m,0.748172998428,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,294,1,m,0.894784927368,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1341,testEm,901,4,295,1,m,0.487087011337,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,296,1,m,0.64400601387,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,297,1,m,0.490796089172,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,298,1,m,0.645461082458,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,299,1,m,0.498614788055,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,300,1,m,0.490910053253,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,301,2,0,NA,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,302,5,NA,NA,3,1.58463597298,3,1.79010796547, 2, 1.86618590355, 63, 3.92101287842
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,303,1,m,0.510616064072,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,304,1,m,0.410430908203,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,305,1,m,0.379582166672,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,306,1,m,0.418761968613,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,307,1,m,0.432940006256,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,308,1,m,0.367665052414,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,309,1,m,0.466521978378,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,310,1,m,0.426516771317,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,311,1,m,0.467893123627,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,312,1,m,0.428699016571,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,313,1,m,0.581974029541,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,314,1,m,0.410164833069,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,315,1,m,0.357475042343,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,316,1,m,0.379675149918,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,317,1,m,0.337213993073,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1342,testEm,901,4,318,1,m,0.418190002441,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,319,2,0,NA,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,320,5,NA,NA,4,1.40626811981,3,1.48717713356, 3, 1.72162795067, 73, 4.2554090023
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,321,1,m,0.447988986969,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,322,1,m,0.494027853012,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,323,1,m,0.420907020569,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,324,1,m,0.418226957321,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,325,1,m,0.463087081909,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,326,1,m,0.397327899933,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,327,2,m,0.354799032211,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,328,5,NA,NA,3,2.03890991211,2,2.68307995796, 3, 3.11198496819, 65, 5.36073303223
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,329,1,m,0.291905879974,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,330,1,m,0.27850484848,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,331,2,m,0.429374933243,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,332,1,m,0.532133817673,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,333,2,0,NA,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,334,1,m,0.414180040359,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,335,1,m,0.491714000702,NA,NA,NA,NA, NA, NA, NA, NA
SARTmathanja,SART901.EDF,2018_Apr_23_1343,testEm,901,4,336,1,m,0.448369026184,NA,NA,NA,NA, NA, NA, NA, NA
